Target,-1.551267,-0.66285684
Standard,-1.5511749,0.69467597
Target,-1.5510274,-1.5950093
Standard,-1.5491176,0.38561702
Standard,-1.5479533,1.0498329
Target,-1.5472419,-0.61019776
Target,-1.5428631,-0.61768481
Target,-1.5423555,-0.64335056
Standard,-1.5394823,0.64274203
Target,-1.5385259,0.51634971
Target,-1.5373721,-0.64060573
Standard,-1.5372738,0.50261172
Standard,-1.5360285,0.68483796
Target,-1.5360247,-0.59790197
Standard,-1.5351732,0.56229295
Target,-1.5348843,-0.46635196
Target,-1.5343621,-0.66454123
Standard,-1.5333068,1.205006
Standard,-1.5301329,0.50054632
Target,-1.5300572,-1.2080648
Standard,-1.5299253,0.65801663
Standard,-1.5295001,0.25737766
Standard,-1.5293572,0.39005131
Standard,-1.5289327,0.67890542
Standard,-1.5282836,0.79533382
Standard,-1.5282392,0.65571311
Target,-1.5281201,0.025050528
Target,-1.5277419,-1.1661575
Target,-1.5271966,-1.0102436
Target,-1.5268454,0.13193897
Target,-1.5256554,-1.7234574
Target,-1.5247513,0.24617964
Target,-1.5246437,-0.36828298
Target,-1.5240524,-1.1512955
Standard,-1.5231745,0.4971365
Standard,-1.5231289,0.38776514
Target,-1.5225771,-0.74014651
Standard,-1.5219839,0.93353135
Target,-1.5217566,-0.0033494444
Target,-1.5209685,-0.657623
Target,-1.520326,-1.2274238
Standard,-1.5201223,0.65951816
Standard,-1.5183286,0.50553235
Standard,-1.5173392,0.946125
Target,-1.5167816,-1.3985609
Target,-1.5150795,-0.99267001
Target,-1.51496,-0.76898482
Target,-1.5148773,0.21278577
Target,-1.514332,-0.24799823
Target,-1.5143258,-0.19312881
Target,-1.5133147,-0.62638613
Target,-1.5128556,0.34808385
Target,-1.5126732,-0.2702047
Target,-1.511018,-0.19643173
Target,-1.5101197,-1.3889775
Target,-1.5101196,-0.27648353
Standard,-1.5100812,0.38384329
Standard,-1.5098956,0.48141982
Target,-1.5092593,-0.96642021
Target,-1.5077383,-0.28502054
Target,-1.5072747,-1.1613967
Target,-1.5065949,-0.59262775
Target,-1.5049458,0.28241166
Target,-1.5045773,-0.82862787
Target,-1.5045118,-1.1402509
Target,-1.5023269,-1.2235812
Target,-1.5023085,0.084706147
Target,-1.5003555,-0.3897481
Target,-1.494311,-0.49802423
Standard,-1.4940461,0.73801473
Target,-1.4936363,-0.026596288
Standard,-1.4936222,0.41501319
Standard,-1.4932873,0.7963023
Target,-1.4930005,-0.0032486048
Standard,-1.4926628,0.55492839
Standard,-1.4912045,0.8851956
Target,-1.4908184,0.22779823
Target,-1.4870371,-0.22093922
Standard,-1.4863551,0.74381757
Target,-1.4826789,-0.68204823
Standard,-1.481624,0.94355659
Target,-1.4809696,-1.2305388
Target,-1.4778754,-0.29667247
Standard,-1.4751447,0.73971064
Target,-1.4736045,-0.21241892
Standard,-1.4730807,0.52034578
Standard,-1.4727202,0.95967431
Target,-1.466293,-0.81675976
Target,-1.4658071,-0.035837283
Standard,-1.4641388,1.1123698
Target,-1.4636186,-0.90898444
Standard,-1.4635664,0.59361713
Standard,-1.4628706,0.65671182
Target,-1.4617707,-0.29782805
Target,-1.4616264,0.082910588
Standard,-1.460402,1.200674
Target,-1.4594297,-0.10806677
Target,-1.4585932,-0.89053852
Target,-1.455683,-0.17857053
Target,-1.4528146,-1.2507707
Target,-1.451929,-0.16684939
Target,-1.4515531,-1.2900661
Standard,-1.4504652,0.37741509
Target,-1.4489846,-0.04614105
Target,-1.4488735,-0.70079361
Target,-1.4483338,-1.1431206
Target,-1.4462472,-0.069659809
Target,-1.445872,-1.2226941
Target,-1.4457129,-0.20338754
Target,-1.4448928,-0.074627109
Target,-1.4435193,-0.43011741
Target,-1.440293,-0.35841514
Target,-1.4384332,-0.47040269
Target,-1.4377672,0.09193108
Target,-1.4377244,-0.22515773
Target,-1.4371281,-0.50477838
Target,-1.436798,-0.77509124
Standard,-1.4339739,0.24484936
Target,-1.4331085,-0.54599369
Target,-1.432871,-1.1822877
Target,-1.4319955,-1.0235204
Target,-1.4308842,0.028125201
Standard,-1.4290559,0.70705061
Target,-1.4274784,0.091053407
Standard,-1.4265015,1.2451127
Standard,-1.4262302,1.2616835
Target,-1.425189,-0.35655226
Standard,-1.4247329,0.82983415
Target,-1.4244937,-1.5128501
Target,-1.4234363,-0.61677623
Standard,-1.4229101,1.1342957
Standard,-1.421314,0.62350197
Target,-1.4209822,0.5915615
Standard,-1.4207746,-1.4036928
Standard,-1.4206218,0.27547372
Standard,-1.4205837,0.72801436
Target,-1.4191079,-0.074693162
Target,-1.4186164,-0.35961486
Target,-1.4178823,-1.2844274
Target,-1.4165922,-0.32687852
Standard,-1.4128588,1.1448729
Target,-1.4122023,-0.35740804
Standard,-1.4118528,1.1087561
Target,-1.4112023,-0.21411002
Target,-1.4103714,-0.85583491
Standard,-1.4095524,0.89429477
Target,-1.4090554,-1.0203471
Standard,-1.4076384,1.0879342
Target,-1.4028667,-0.10682629
Standard,-1.4026416,0.97950067
Target,-1.4026345,0.24676342
Target,-1.4024666,-0.38631274
Target,-1.4008238,-0.18285962
Target,-1.4004244,0.26061296
Target,-1.3999526,-0.3703663
Standard,-1.3997713,0.47497941
Target,-1.3996742,-1.5381471
Standard,-1.3982521,1.1941824
Standard,-1.3973286,0.55285784
Standard,-1.3946693,1.0941252
Target,-1.3946407,-0.32192222
Target,-1.3945437,-0.47367785
Standard,-1.3931856,0.86204229
Target,-1.3918166,-0.94282836
Target,-1.3915822,-0.67970237
Target,-1.3905866,-0.1184395
Target,-1.3895697,-1.09281
Target,-1.389161,-1.3542348
Target,-1.3889671,-0.4507695
Target,-1.3878222,-0.15553761
Target,-1.3866991,-0.28248618
Target,-1.3842215,-0.1486281
Target,-1.3833027,-1.1060114
Target,-1.3832412,-0.82592994
Target,-1.3831827,0.09731074
Target,-1.3810771,-1.0836873
Target,-1.3779038,-0.32022789
Standard,-1.3761602,0.67822064
Target,-1.3745636,-0.80272194
Target,-1.3744919,-0.20495643
Standard,-1.3738864,0.64832216
Standard,-1.3736602,0.80765424
Target,-1.373398,-0.12343467
Target,-1.3721501,-0.90388953
Standard,-1.371774,0.96798921
Target,-1.3702493,0.14995643
Target,-1.3690255,-0.17742433
Standard,-1.3663715,0.92795418
Standard,-1.3656747,0.64450296
Target,-1.3650412,-0.21335187
Standard,-1.3620357,0.97556002
Target,-1.3614145,-0.32397392
Standard,-1.3598025,0.88666
Target,-1.3577622,-0.84838872
Target,-1.3565784,-0.25794205
Target,-1.3536004,-0.57009607
Target,-1.3514855,0.42395211
Standard,-1.3511299,1.3186808
Target,-1.3484391,-0.68832623
Target,-1.3479986,-0.48469816
Target,-1.3463199,-1.1930933
Standard,-1.3444576,0.80475499
Target,-1.3431193,-0.30979532
Target,-1.3420512,-0.46245406
Target,-1.3408877,0.14602407
Target,-1.3407074,-1.0475686
Standard,-1.3403209,0.62610078
Standard,-1.3393091,0.82414538
Standard,-1.3392677,0.86852478
Standard,-1.3379847,0.71678724
Target,-1.3377859,-0.41871854
Standard,-1.3377018,0.53990324
Standard,-1.337431,0.59485264
Standard,-1.3345079,0.87824945
Target,-1.3342994,-0.64673481
Target,-1.3331797,-0.045704113
Target,-1.3331309,-0.86096257
Standard,-1.3319151,0.71888182
Standard,-1.3318421,0.89736634
Target,-1.3313628,-0.27611863
Target,-1.3304289,-0.39202662
Target,-1.328593,-0.58082075
Standard,-1.3264756,1.0763502
Target,-1.3255824,0.039770679
Target,-1.3250274,-0.12015273
Target,-1.3240668,0.51647668
Target,-1.3231198,-0.14623244
Standard,-1.3231125,0.90697769
Target,-1.3209721,-0.40269557
Standard,-1.3188831,1.0980795
Target,-1.3173758,0.039893508
Target,-1.3155062,-0.088026281
Standard,-1.3152231,0.99478455
Standard,-1.315076,1.1189805
Target,-1.3147157,0.17543885
Target,-1.3139881,-0.22907225
Standard,-1.3130122,0.91640543
Target,-1.3127508,0.23928578
Target,-1.3126053,-0.49829279
Standard,-1.3122896,0.46261886
Target,-1.3115196,-0.62695772
Target,-1.3111904,0.0072332898
Target,-1.3106988,-1.1078537
Target,-1.3105998,-0.3536322
Target,-1.3096321,-1.156803
Standard,-1.3092772,1.2458039
Target,-1.3085531,0.070753266
Target,-1.3081791,-0.32036405
Target,-1.3062488,0.11752717
Standard,-1.3060722,-0.90281406
Target,-1.3045287,-1.1660384
Target,-1.3044367,-0.82922794
Target,-1.3015124,-1.0818632
Target,-1.3015056,-0.81134524
Target,-1.3000947,0.65119991
Standard,-1.2997493,0.46884871
Standard,-1.2983174,0.57725727
Standard,-1.2965616,1.1602671
Standard,-1.2960686,0.86683522
Target,-1.2949762,-0.23016995
Standard,-1.2932128,0.8911321
Target,-1.2910631,-1.1377665
Target,-1.290573,-1.025612
Standard,-1.2901975,1.524536
Standard,-1.289826,0.51119907
Target,-1.2864139,-0.52892755
Target,-1.2856632,-0.7544734
Target,-1.2855138,-0.26355145
Standard,-1.2843425,0.55927863
Target,-1.2838223,-0.25858508
Target,-1.2835603,-0.0049410824
Target,-1.2829617,-0.47063691
Target,-1.2812612,-1.069916
Target,-1.2809847,-0.54239257
Standard,-1.280226,0.72008416
Target,-1.2792342,-1.1663843
Target,-1.2783649,0.21260698
Target,-1.2773774,-1.1232071
Target,-1.2745223,0.1836824
Target,-1.2740041,-0.68797047
Target,-1.2713011,-0.67349304
Target,-1.2702889,-0.27273409
Target,-1.2674665,-0.70380562
Target,-1.2633829,-0.29591071
Target,-1.2633809,-0.1194734
Target,-1.2627964,-0.51462161
Target,-1.2614497,-0.45689271
Target,-1.2605762,0.22977264
Target,-1.2601332,-1.008965
Standard,-1.2589009,-0.91157228
Target,-1.2582154,-0.5031782
Standard,-1.2543959,0.4787606
Standard,-1.2528916,-1.0961397
Standard,-1.2512256,-1.277374
Standard,-1.2509061,-1.4739873
Target,-1.2503578,-0.28591395
Target,-1.2498492,0.51183912
Target,-1.2497591,-1.1351832
Target,-1.2492138,-0.89745438
Target,-1.248087,-0.68908406
Standard,-1.2476382,0.98464969
Target,-1.2461069,-0.57638786
Target,-1.2460529,0.10383061
Standard,-1.2460381,0.85695106
Target,-1.245955,-0.6564092
Target,-1.2447763,-0.010441224
Standard,-1.2445334,1.1372395
Target,-1.2444733,-0.49745029
Target,-1.2436657,0.099979731
Target,-1.2432612,-0.35175978
Target,-1.2431347,-0.70599113
Target,-1.2401035,-0.71970868
Standard,-1.2399076,1.0030524
Standard,-1.2393136,0.78797676
Target,-1.2388492,-0.91910092
Target,-1.2352047,0.32339194
Target,-1.2337065,-1.1499028
Target,-1.2335091,-0.70269097
Standard,-1.2325425,0.8895917
Target,-1.2306086,-1.3008825
Target,-1.2301473,-0.33570347
Standard,-1.2277577,-0.97693738
Target,-1.2275879,-0.80588086
Target,-1.2268527,-0.30813651
Standard,-1.2248373,0.83078777
Target,-1.2232937,-0.11851908
Target,-1.2231105,0.083577928
Target,-1.2223105,-0.67974678
Target,-1.222125,0.17690361
Standard,-1.2199002,1.1192616
Target,-1.2178323,-0.1065205
Target,-1.2167231,0.56918199
Target,-1.2157535,-0.096099647
Standard,-1.213128,0.77767
Standard,-1.213003,0.91815742
Target,-1.2125053,0.35719069
Target,-1.2090956,-0.73250579
Target,-1.2081759,-0.40900789
Standard,-1.2078309,-0.93448292
Target,-1.207726,-0.78466513
Target,-1.2075561,-0.85427989
Standard,-1.2075552,-1.2197926
Standard,-1.2071284,0.48763791
Standard,-1.2068277,1.2679421
Standard,-1.2067935,1.1882663
Target,-1.2061277,-1.1588532
Target,-1.2055085,-0.39228458
Standard,-1.2054665,1.0022839
Standard,-1.2043491,-1.1911516
Target,-1.2033937,0.40042188
Standard,-1.2033913,0.93202193
Standard,-1.2015432,0.45479871
Target,-1.2008625,-0.24846821
Standard,-1.2006812,-1.023714
Target,-1.1997578,-0.82557444
Target,-1.1995827,-0.45059701
Standard,-1.198575,-1.4002749
Standard,-1.1975256,1.4345355
Standard,-1.1966655,-1.0424419
Standard,-1.1952115,0.91989098
Standard,-1.195056,0.65889145
Target,-1.1936422,-0.32780295
Target,-1.1925185,-0.5294742
Target,-1.1924542,-0.77427755
Standard,-1.1917446,1.2271365
Standard,-1.1914098,0.30862044
Standard,-1.1904953,-0.93933794
Standard,-1.1900287,-1.0272944
Target,-1.1895218,-1.0045743
Standard,-1.1889214,1.1368868
Target,-1.1886594,-1.1430488
Standard,-1.1878982,-1.3179815
Standard,-1.1869232,-0.97569561
Target,-1.1865576,-0.63793668
Standard,-1.1864713,0.81400384
Standard,-1.1856826,1.0102741
Target,-1.1839041,-0.89801085
Target,-1.1827069,-0.52183845
Target,-1.1807928,-0.75829117
Standard,-1.1789616,0.73222858
Target,-1.1782299,0.03023281
Target,-1.1780553,-0.097782142
Standard,-1.1779406,1.1698348
Standard,-1.1775536,0.86164466
Target,-1.1775292,-0.1219065
Target,-1.1771975,0.42190823
Standard,-1.1753281,0.69239786
Target,-1.1747689,0.1563696
Target,-1.174657,0.12555182
Standard,-1.1724863,0.58567304
Target,-1.1697239,-0.07303112
Standard,-1.1692742,1.0813287
Target,-1.1689167,0.56439327
Target,-1.1688474,-0.55583563
Target,-1.1675875,0.22160553
Target,-1.1657425,-0.95045296
Standard,-1.1644273,0.41015442
Standard,-1.164102,1.0255456
Target,-1.1615354,0.46941219
Target,-1.159945,-0.28474505
Standard,-1.1584653,-1.0086926
Standard,-1.1584371,0.38121329
Standard,-1.1580416,-0.64065695
Standard,-1.1537757,0.58736602
Target,-1.1534631,-0.65858214
Standard,-1.151566,0.77088464
Target,-1.1504866,-0.04976118
Standard,-1.1484188,0.72877501
Target,-1.1481853,-0.54537872
Target,-1.1466964,-0.64675159
Target,-1.1462671,-0.50789063
Target,-1.1458345,0.40582682
Target,-1.1457173,-0.56170377
Target,-1.1444113,-1.2651786
Target,-1.1443552,0.30423699
Standard,-1.1435124,0.84861347
Target,-1.1427129,-0.24452046
Standard,-1.1420747,0.91500743
Standard,-1.1407597,0.69306769
Standard,-1.1397223,0.48843444
Target,-1.1392148,-0.49421583
Target,-1.1387433,-0.92678414
Standard,-1.1384918,1.0817143
Standard,-1.1369774,1.1613947
Target,-1.1355552,0.033747858
Target,-1.1346998,-0.6220038
Target,-1.1339219,-1.0812464
Standard,-1.1338862,1.0140741
Standard,-1.1333847,0.92782279
Standard,-1.1329345,-1.0603292
Target,-1.1309838,0.16360564
Standard,-1.1305272,0.59979056
Target,-1.1280626,-0.097447245
Target,-1.127801,-0.44281267
Standard,-1.127745,0.65373438
Target,-1.1273722,-0.063403908
Target,-1.1260149,0.41053071
Target,-1.1257336,0.19348055
Standard,-1.1248475,0.49392304
Target,-1.1244527,0.55937522
Standard,-1.1242389,1.1025727
Standard,-1.1232876,0.69921454
Target,-1.1222665,-0.29652057
Standard,-1.12103,-1.1975969
Target,-1.1192766,-0.31486397
Target,-1.1181363,0.58868882
Target,-1.1169206,0.15393355
Standard,-1.1166676,0.57648693
Standard,-1.1163371,-1.3920553
Standard,-1.1161197,-1.1740983
Target,-1.1144407,0.0017227702
Target,-1.1139205,0.2757985
Target,-1.1132464,0.43920569
Target,-1.1129014,-0.6529399
Target,-1.1108899,0.30847117
Standard,-1.1104164,1.1031114
Target,-1.1087508,-0.43974273
Target,-1.1063848,-0.82129156
Target,-1.1057957,-0.35089139
Target,-1.1057573,0.65461574
Standard,-1.1032915,-1.1287822
Target,-1.1031362,0.32163999
Standard,-1.1009807,0.81697197
Target,-1.0993023,0.41850281
Target,-1.0987664,0.64131718
Standard,-1.0981314,-1.2412562
Standard,-1.0970522,0.73718344
Standard,-1.0970019,-1.1672478
Standard,-1.0969999,0.81097095
Target,-1.0962749,0.1448523
Standard,-1.0962064,1.1633559
Target,-1.0960385,0.13502894
Standard,-1.0948741,1.3935311
Target,-1.0939121,0.28885884
Target,-1.0933431,-0.46264503
Standard,-1.0922174,0.531328
Target,-1.0861382,0.43736534
Target,-1.0843878,-0.86785324
Standard,-1.0836428,1.1872592
Target,-1.0835123,0.11360382
Target,-1.0833313,-0.059390514
Standard,-1.0833097,-1.2987236
Target,-1.0824969,0.35641537
Standard,-1.0817151,0.8895661
Standard,-1.0811404,-0.95220253
Standard,-1.0798486,0.98872986
Standard,-1.078601,1.0127635
Standard,-1.0783414,-1.1730694
Standard,-1.0772044,-1.387361
Target,-1.0771543,-0.61221895
Standard,-1.0761691,0.7204094
Standard,-1.0758131,1.3063581
Standard,-1.0745557,0.70743281
Target,-1.0740233,-0.30597174
Standard,-1.0732978,1.1640308
Target,-1.0732134,-0.55226532
